,comment_id,Comment,word_length
4756,7690,The experiments this week have focused on making alterations to the mode too improve the accuracy. This involved changing the model architecture to include batch normalization and the training tasks are still in progress. I have also asked him to start drafting the internship report and share it for review.,5.18
4757,7692,Always willing to learn and practice new skills and engage practically in the training.,5.285714285714286
4758,7696,Nicholas has managed to complete internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.,5.12
4759,7700,The reception of this week's learning subject - Cyber Security and System Administration was great and it the desire to learn was good.,4.913043478260869
4760,7701,The week went well. Students had a background in Digital Marketing and so the concepts introduced were familiar.,5.277777777777778
4761,7702,Internship concluded,9.5
4762,7703,"Despite a few challenges, Powell has managed to complete internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.103448275862069
4763,7710,"Patience exhibited maturity and ownership when she represented the company at the Road show. She has ""hidden"" marketing and sales skills which is a plus given her technical abilities. We have recommended her for more company representations going forward.",5.564102564102564
4764,7711,AL's SRS documents have been matching our quality requirements,6.0
4765,7718,Frequent feedback needed while working remotely.,7.166666666666667
4766,7719,He is compliant,4.333333333333333
4767,7720,Good TIme Management and team Work Skills.,5.142857142857143
4768,7721,"Good a student, eager to learn",4.166666666666667
4769,7722,"Despite a few challenges, Owen has managed to complete internship. He is supposed to present end of internship report explaining in detail all the new skills he has acquired.",5.0344827586206895
4770,7723,We wish Brian the very best.,3.8333333333333335
4771,7724,Great progress from your end this week.,4.714285714285714
4772,7725,"The tasks expected to be delivered included introducing the cache system with redis to the https://auth.boostedtechs.com . However, our contract ends in this week without more key modules being integrated to the boosted auth upgrade.",5.685714285714286
4773,7732,"Completed:
               Configuring the network (VLAN) using the network software (Putty)
                Configuring the network devices (router, switches, computers)
               Creation of Vlans, and general security network configurations.
               Trunking ports and setting the Access ports as per the identified Vlans",6.4324324324324325
4774,7749,got exposed to business analysts and how stories of clients are translated into code.,5.142857142857143
4775,7750,the intern learnt and was exposed to power management in the DC and how different DC services such as colocation and Backup as a service works.,4.538461538461538
